gh_project_name,tr_build_id,build_successful,git_all_built_commits
apache/jackrabbit-oak,84888423,FALSE,f09c4ec0eede2a1a9703b2d09d8043b1ba6fc200#872ecd662fbca04fc9a28481e9b7419f497c679a#ab322e8e7df3fac266e5c06b8dbc9b3ebd48021f#14358113b6b1a9e6d4275e05f97262806e19cd71
apache/jackrabbit-oak,42854430,TRUE,96a79d95b0a79144dc27840e3343ddaf79d35f04
apache/jackrabbit-oak,144774174,TRUE,598e6e745403129ad396783fbe8364ba4ae11f3f#24061598ec6fdb668067d33727f14fc391a2136e
apache/jackrabbit-oak,75938616,FALSE,286e8cf7f7beda67519f65c5266a7ed749602431
apache/jackrabbit-oak,87737606,FALSE,9583f9da5209866a75cc90e35568dd67deb692a4
apache/jackrabbit-oak,6474490,TRUE,94997e4d010a936cec1dd5f0c4cbfd7cd78dc947
apache/jackrabbit-oak,6572132,TRUE,5bfbc2ebee55bd5172b62a85d367b635b456f1c8#6728792481909e5514c0ad4b87588c5b16df6c5f
apache/jackrabbit-oak,2541023,TRUE,41a860a625f7cf292fb4a567fd9b94f1d3516183
apache/jackrabbit-oak,34279356,TRUE,7a6dc606e62b3e94fa01c7755a025f8118a3619c#d1779faf1cda00445568d664da53b6137c7e2b37#2e05f98f3d2f594d01f705d091b3a617ad0982e0
apache/jackrabbit-oak,2628018,TRUE,e67d51d7f0be92fd8250f68c0036a1f7e50de0b8#b2a422d317ea176e79a47e5a41252e3dc3944b67#4d5b8be6d4d59321f3f8e6bf4115da7846576df3#e75c2cff3e39e6bf155fcff2478dac88b8912202#bb4a2690161de9556bccc48c87afc7e3ff532793#30cd7513bccd61c7b940bfb6387a2141edbf1d52#a6492b17b8de9dcd9ad2c8747571782940b37a7e#b5e4a746eda3e36551d342eb45147b0720c8bf14#a586a7199f92cc79469527c9362554e1de95fd68#59566d240ae4bd76e4b7dd9fe6ffbd38be422003#a0392df9365e3d732f9c86b523d07028a59ef600#01798e00662c5eb753ecbece6b18287efbe768d1
apache/jackrabbit-oak,91354806,TRUE,e00ae8bb9ce52755e332020797cbacd4e8309e77#f902cc0164b81e023d3f9172b1da67e159cc7b8a
apache/jackrabbit-oak,7250941,TRUE,c94ee518498f3b184fe0c7a70be654d5c7efd4b2
